id,status,origin,area,concept_id,daily_id,type,difficulty,question,option1,option2,option3,option4,answer,step1_core,step2_detail,step3_trap,option_reason1,option_reason2,option_reason3,option_reason4,source_refs,memory_hook,legacy_daily_id,active_daily_id,learning_pool,fact_id
QRC2-190,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회원·출자,MEM-03,D07,금액형,3,금고 정관(예) 비고에서 정한 출자 1좌 금액의 최저 기준은?,"20,000원 이상","100,000원 이상","50,000원 이상","10,000원 이상",1,"정답: 20,000원 이상","새마을금고 정관(예) 제15조 (출자금액과 납입방법) 기준: 금고 정관(예)의 비고는 출자 1좌의 금액을 20,000원 이상으로 정하도록 합니다.",조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,"정답: 금고 정관(예)의 비고는 출자 1좌의 금액을 20,000원 이상으로 정하도록 합니다.","오답: 공식자료의 기준은 「20,000원 이상」입니다.","오답: 공식자료의 기준은 「20,000원 이상」입니다.","오답: 공식자료의 기준은 「20,000원 이상」입니다.",새마을금고 정관(예) 제15조 (출자금액과 납입방법),"20,000원 이상",D07,D01,FOCUS,
QRC2-191,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회원·출자,MEM-03,D07,비율형,3,우선출자 총액은 납입출자금의 어느 범위를 초과할 수 없는가?,3분의 1,3분의 2,전액,2분의 1,4,정답: 2분의 1,새마을금고 정관(예) 제15조의4 (우선출자) 기준: 우선출자 총액은 납입출자금의 2분의 1을 초과할 수 없습니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「2분의 1」입니다.,오답: 공식자료의 기준은 「2분의 1」입니다.,오답: 공식자료의 기준은 「2분의 1」입니다.,정답: 우선출자 총액은 납입출자금의 2분의 1을 초과할 수 없습니다.,새마을금고 정관(예) 제15조의4 (우선출자),2분의 1,D07,D01,FOCUS,
QRC2-192,RELEASE_READY_V09,SOURCE_REDESIGN_V09,기관,GOV-01,D09,기간형,3,감사가 총회를 소집해야 하는 경우 소집 기한은?,3일 이내,7일 이내,5일 이내,14일 이내,3,정답: 5일 이내,새마을금고 정관(예) 제20조 (감사의 총회소집) 기준: 정관이 정한 사유에 해당하면 감사가 5일 이내 총회를 소집합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「5일 이내」입니다.,오답: 공식자료의 기준은 「5일 이내」입니다.,정답: 정관이 정한 사유에 해당하면 감사가 5일 이내 총회를 소집합니다.,오답: 공식자료의 기준은 「5일 이내」입니다.,새마을금고 정관(예) 제20조 (감사의 총회소집),5일 이내,D09,D01,QUICK,
QRC2-193,RELEASE_READY_V09,SOURCE_REDESIGN_V09,기관,GOV-01,D09,기간형,3,금고 총회 소집 공고·통지는 개최일 며칠 전까지 해야 하는가?,14일 전,7일 전,5일 전,3일 전,2,정답: 7일 전,새마을금고 정관(예) 제23조 (총회의 소집방법) 기준: 총회는 개최일 7일 전까지 일시·장소·목적사항 등을 공고하고 회원에게 통지합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「7일 전」입니다.,정답: 총회는 개최일 7일 전까지 일시·장소·목적사항 등을 공고하고 회원에게 통지합니다.,오답: 공식자료의 기준은 「7일 전」입니다.,오답: 공식자료의 기준은 「7일 전」입니다.,새마을금고 정관(예) 제23조 (총회의 소집방법),7일 전,D09,D01,FOCUS,
QRC2-194,RELEASE_READY_V09,SOURCE_REDESIGN_V09,기관,GOV-03,D11,개념형,3,금고의 대의원회는 무엇을 갈음하는 기관인가?,총회,선거관리위원회,이사회,감사,1,정답: 총회,새마을금고 정관(예) 제28조 (대의원회) 기준: 대의원회를 두는 금고에서 대의원회는 총회를 갈음합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,정답: 대의원회를 두는 금고에서 대의원회는 총회를 갈음합니다.,오답: 공식자료의 기준은 「총회」입니다.,오답: 공식자료의 기준은 「총회」입니다.,오답: 공식자료의 기준은 「총회」입니다.,새마을금고 정관(예) 제28조 (대의원회),총회,D11,D01,FOCUS,
QRC2-195,RELEASE_READY_V09,SOURCE_REDESIGN_V09,기관,GOV-04,D12,주기형,3,금고 이사회 소집통지는 원칙적으로 개최 며칠 전까지 하는가?,7일 전,5일 전,10일 전,3일 전,4,정답: 3일 전,새마을금고 정관(예) 제30조 (이사회 소집) 기준: 금고 이사회 소집은 원칙적으로 개최일 3일 전까지 회의 일시·장소·목적사항 등을 서면으로 통지합니다.,조문 번호보다 숫자·기간·비율·공식 주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「3일 전」입니다.,오답: 공식자료의 기준은 「3일 전」입니다.,오답: 공식자료의 기준은 「3일 전」입니다.,정답: 금고 이사회 소집은 원칙적으로 개최일 3일 전까지 회의 일시·장소·목적사항 등을 서면으로 통지합니다.,새마을금고 정관(예) 제30조 (이사회 소집),3일 전,D12,D01,FOCUS,
QRC2-196,RELEASE_READY_V09,SOURCE_REDESIGN_V09,임원·직원·선거,HR-01,D15,정수형,3,금고 정관(예) 비고에서 정한 이사의 정수 범위는?,7명 이상 20명 이하,10명 이상 20명 이하,7명 이상 15명 이하,5명 이상 10명 이하,3,정답: 7명 이상 15명 이하,새마을금고 정관(예) 제37조 (임원의 정수) 기준: 금고 실정에 따라 이사장 1명을 포함한 이사 7명 이상 15명 이하로 정할 수 있습니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「7명 이상 15명 이하」입니다.,오답: 공식자료의 기준은 「7명 이상 15명 이하」입니다.,정답: 금고 실정에 따라 이사장 1명을 포함한 이사 7명 이상 15명 이하로 정할 수 있습니다.,오답: 공식자료의 기준은 「7명 이상 15명 이하」입니다.,새마을금고 정관(예) 제37조 (임원의 정수),7명 이상 15명 이하,D15,D01,FOCUS,
QRC2-197,RELEASE_READY_V09,SOURCE_REDESIGN_V09,임원·직원·선거,HR-01,D15,복합형,3,임원선거공고일 현재 임원 자격을 위한 납입출자 보유 기준 중 하나는?,50좌 이상·1년 이상,100좌 이상·2년 이상,200좌 이상·2년 이상,100좌 이상·1년 이상,2,정답: 100좌 이상·2년 이상,새마을금고 정관(예) 제39조 (임원의 결격사유) 기준: 임원 결격사유 기준에는 납입출자금 100좌 이상을 2년 이상 계속 보유하지 않은 경우가 포함됩니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「100좌 이상·2년 이상」입니다.,정답: 임원 결격사유 기준에는 납입출자금 100좌 이상을 2년 이상 계속 보유하지 않은 경우가 포함됩니다.,오답: 공식자료의 기준은 「100좌 이상·2년 이상」입니다.,오답: 공식자료의 기준은 「100좌 이상·2년 이상」입니다.,새마을금고 정관(예) 제39조 (임원의 결격사유),100좌 이상·2년 이상,D15,D01,FOCUS,
QRC2-198,RELEASE_READY_V09,SOURCE_REDESIGN_V09,임원·직원·선거,HR-04,D18,기간형,3,금고 선거관리위원회의 설치기간은 선거일 후 언제까지 이어지는가?,2개월,3개월,1개월,6개월,1,정답: 2개월,새마을금고 정관(예) 제40조의3 (선거관리위원회의 설치) 기준: 선거관리위원회 설치기간은 정해진 시작일부터 선거일 후 2개월이 되는 날까지입니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,정답: 선거관리위원회 설치기간은 정해진 시작일부터 선거일 후 2개월이 되는 날까지입니다.,오답: 공식자료의 기준은 「2개월」입니다.,오답: 공식자료의 기준은 「2개월」입니다.,오답: 공식자료의 기준은 「2개월」입니다.,새마을금고 정관(예) 제40조의3 (선거관리위원회의 설치),2개월,D18,D01,FOCUS,
QRC2-199,RELEASE_READY_V09,SOURCE_REDESIGN_V09,임원·직원·선거,HR-04,D18,정수형,3,금고 선거관리위원 중 비회원은 최소 몇 명이어야 하는가?,1명,3명,4명,2명,4,정답: 2명,새마을금고 정관(예) 제40조의4 (위원회의 구성) 기준: 금고 선거관리위원회 위원 중 2명 이상은 정해진 자격을 갖춘 금고 회원이 아닌 사람으로 위촉해야 합니다.,조문 번호보다 숫자·기간·비율·공식 주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「2명」입니다.,오답: 공식자료의 기준은 「2명」입니다.,오답: 공식자료의 기준은 「2명」입니다.,정답: 금고 선거관리위원회 위원 중 2명 이상은 정해진 자격을 갖춘 금고 회원이 아닌 사람으로 위촉해야 합니다.,새마을금고 정관(예) 제40조의4 (위원회의 구성),2명,D18,D01,FOCUS,
QRC2-200,RELEASE_READY_V09,SOURCE_REDESIGN_V09,사업·금융거래·공제,BUS-01,D21,비율형,3,금고가 다른 법인에 출자할 때 동일 법인에 대한 출자한도는 출자금총액과 적립금 합계액의?,20% 이하,30% 이하,10% 이하,50% 이하,1,정답: 20% 이하,새마을금고 정관(예) 제48조 (사업의 종류) 기준: 동일 법인에 대한 출자한도는 출자금총액과 적립금 합계액의 20%를 초과할 수 없습니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,정답: 동일 법인에 대한 출자한도는 출자금총액과 적립금 합계액의 20%를 초과할 수 없습니다.,오답: 공식자료의 기준은 「20% 이하」입니다.,오답: 공식자료의 기준은 「20% 이하」입니다.,오답: 공식자료의 기준은 「20% 이하」입니다.,새마을금고 정관(예) 제48조 (사업의 종류),20% 이하,D21,D02,QUICK,
QRC2-201,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회계·재무·결산,ACC-09,D68,비율형,3,금고가 매 사업연도 법정적립금으로 적립해야 하는 잉여금의 최소 비율은?,10% 이상,20% 이상,30% 이상,15% 이상,4,정답: 15% 이상,새마을금고 정관(예) 제56조 (적립금) 기준: 금고는 자기자본 총액에 달할 때까지 매 사업연도 잉여금의 15% 이상을 법정적립금으로 적립합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「15% 이상」입니다.,오답: 공식자료의 기준은 「15% 이상」입니다.,오답: 공식자료의 기준은 「15% 이상」입니다.,정답: 금고는 자기자본 총액에 달할 때까지 매 사업연도 잉여금의 15% 이상을 법정적립금으로 적립합니다.,새마을금고 정관(예) 제56조 (적립금),15% 이상,D68,D05,QUICK,
QRC2-202,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회계·재무·결산,ACC-09,D68,비율형,3,금고 자본금 감소 의결에 필요한 출석회원 찬성비율은?,5분의 3 이상,과반수,3분의 2 이상,4분의 3 이상,3,정답: 3분의 2 이상,새마을금고 정관(예) 제58조 (자본금의 감소) 기준: 자본금 감소에는 회원 과반수 출석과 출석회원 3분의 2 이상의 찬성이 필요합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「3분의 2 이상」입니다.,오답: 공식자료의 기준은 「3분의 2 이상」입니다.,정답: 자본금 감소에는 회원 과반수 출석과 출석회원 3분의 2 이상의 찬성이 필요합니다.,오답: 공식자료의 기준은 「3분의 2 이상」입니다.,새마을금고 정관(예) 제58조 (자본금의 감소),3분의 2 이상,D68,D05,FOCUS,
QRC2-203,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회계·재무·결산,ACC-09,D68,주체형,3,손실 보전과 적립금 공제 후 잉여금 배당을 최종 의결하는 기관은?,이사회,총회,선거관리위원회,감사,2,정답: 총회,새마을금고 정관(예) 제59조 (잉여금의 배당) 기준: 잔여 잉여금은 총회의 의결에 따라 회원에게 배당합니다.,조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「총회」입니다.,정답: 잔여 잉여금은 총회의 의결에 따라 회원에게 배당합니다.,오답: 공식자료의 기준은 「총회」입니다.,오답: 공식자료의 기준은 「총회」입니다.,새마을금고 정관(예) 제59조 (잉여금의 배당),총회,D68,D05,FOCUS,
QRC2-204,RELEASE_READY_V09,SOURCE_REDESIGN_V09,회계·재무·결산,ACC-09,D68,기간형,3,금고 경영공시를 하는 주체는?,이사장,총회,회장,감사,1,정답: 이사장,새마을금고 정관(예) 제59조의2 (경영공시) 기준: 금고 정관(예)은 이사장이 결산일부터 3개월 이내에 경영공시를 하도록 정합니다.,조문 번호보다 숫자·기간·비율·공식 주체·핵심용어를 구분하세요.,정답: 금고 정관(예)은 이사장이 결산일부터 3개월 이내에 경영공시를 하도록 정합니다.,오답: 공식자료의 기준은 「이사장」입니다.,오답: 공식자료의 기준은 「이사장」입니다.,오답: 공식자료의 기준은 「이사장」입니다.,새마을금고 정관(예) 제59조의2 (경영공시),이사장,D68,D05,FOCUS,
QRC2-205,RELEASE_READY_V09,SOURCE_REDESIGN_V09,합병·해산·등기,EXIT-02,D28,예외형,3,다음 중 금고의 해산 사유가 아닌 것은?,합병,파산,총회 의결,임의적립금 적립,4,정답: 임의적립금 적립,"새마을금고 정관(예) 제61조 (해산) 기준: 해산 사유에는 총회 의결, 합병, 파산, 설립인가 취소 등이 포함되며 임의적립금 적립은 해산 사유가 아닙니다.",조문 번호 자체보다 기간·비율·금액·주체·핵심용어를 구분하세요.,오답: 공식자료의 기준은 「임의적립금 적립」입니다.,오답: 공식자료의 기준은 「임의적립금 적립」입니다.,오답: 공식자료의 기준은 「임의적립금 적립」입니다.,"정답: 해산 사유에는 총회 의결, 합병, 파산, 설립인가 취소 등이 포함되며 임의적립금 적립은 해산 사유가 아닙니다.",새마을금고 정관(예) 제61조 (해산),임의적립금 적립,D28,D05,FOCUS,
